"","TimeLost","EMP","HRSWorked","Kid1","Kid2","Kid3","Kid4","Kid5","Kid6","age1","age_group1","age2","age_group2","age3","age_group3","age4","age_group4","age5","age_group5","age6","age_group6","Education","ParentAge","Race","Income","HouseholdID","PersonalNumber","PID","Month","Year","TimeID","Weight","NonMetro","Female","SingleFamily","WelfareorSS","WorkFromHome"
"7952",0,1,40,1,1,0,0,0,0,6,"School Age",3,"Toddler",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Graduate or Professional Degree",39,"White",24579,11,102,"11102",4,2021,"42021",562781839060,0,1,0,0,0
"7953",0,1,40,1,1,0,0,0,0,6,"School Age",3,"Toddler",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Graduate or Professional Degree",39,"White",24579,11,102,"11102",5,2021,"52021",558230130180,0,1,0,0,0
"7954",0,1,40,1,1,0,0,0,0,6,"School Age",3,"Toddler",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Graduate or Professional Degree",39,"White",24579,11,102,"11102",6,2021,"62021",564519694890,0,1,0,0,0
"7955",0,1,40,1,1,0,0,0,0,6,"School Age",3,"Toddler",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Graduate or Professional Degree",39,"White",59701,11,102,"11102",7,2021,"72021",567786427730,0,1,0,0,0
"7956",0,1,40,1,1,0,0,0,0,6,"School Age",3,"Toddler",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Graduate or Professional Degree",39,"White",24830,11,102,"11102",8,2021,"82021",578839845440,0,1,0,0,0
"7957",0,1,40,1,1,0,0,0,0,6,"School Age",3,"Toddler",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Graduate or Professional Degree",39,"White",24830,11,102,"11102",9,2021,"92021",580983240290,0,1,0,0,0
"7958",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",1,2020,"12020",1445654925300,0,0,1,0,0
"7959",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",10,2020,"102020",1447740301500,0,0,1,0,0
"7960",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",11,2020,"112020",1446633033600,0,0,1,0,0
"7961",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",12,2020,"122020",1438932854000,0,0,1,0,0
"7962",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",2,2020,"22020",1482833087500,0,0,1,0,0
"7963",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",3,2020,"32020",1435170130700,0,0,1,0,0
"7964",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",4,2020,"42020",1413297699800,0,0,1,0,0
"7965",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",5,2020,"52020",1403111376200,0,0,1,0,0
"7966",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",6,2020,"62020",1407510073200,0,0,1,0,0
"7967",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",7,2020,"72020",1444396046700,0,0,1,0,0
"7968",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",8,2020,"82020",1488340168500,0,0,1,0,0
"7969",0,0,0,1,0,0,0,0,0,13,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",2990,31,102,"31102",9,2020,"92020",1452963621000,0,0,1,0,0
"7970",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",4,11,101,"11101",1,2023,"12023",692339031700,0,1,1,0,0
"7971",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",404,11,101,"11101",10,2023,"102023",652885710700,0,1,1,0,0
"7972",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",404,11,101,"11101",11,2023,"112023",651056563360,0,1,1,0,0
"7973",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",404,11,101,"11101",12,2023,"122023",647545055800,0,1,1,0,0
"7974",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",4,11,101,"11101",2,2023,"22023",680356922850,0,1,1,0,0
"7975",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",4,11,101,"11101",3,2023,"32023",686492014730,0,1,1,0,0
"7976",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",4,11,101,"11101",4,2023,"42023",673534068510,0,1,1,0,0
"7977",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",4,11,101,"11101",5,2023,"52023",662716102720,0,1,1,0,0
"7978",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",404,11,101,"11101",6,2023,"62023",680902699140,0,1,1,0,0
"7979",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",404,11,101,"11101",7,2023,"72023",681926769360,0,1,1,0,0
"7980",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",404,11,101,"11101",8,2023,"82023",681330105730,0,1,1,0,0
"7981",168,0,0,1,1,0,0,0,0,10,"School Age",8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Graduate or Professional Degree",37,"White",404,11,101,"11101",9,2023,"92023",663800561170,0,1,1,0,0
"7982",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",6521,11,101,"11101",1,2023,"12023",509915798220,0,0,0,0,0
"7983",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",8476,11,101,"11101",10,2023,"102023",517384367810,0,0,0,0,0
"7984",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",8476,11,101,"11101",11,2023,"112023",519838629440,0,0,0,0,0
"7985",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",8476,11,101,"11101",12,2023,"122023",524788032120,0,0,0,0,0
"7986",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",6521,11,101,"11101",2,2023,"22023",506782141280,0,0,0,0,0
"7987",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",6521,11,101,"11101",3,2023,"32023",518208027890,0,0,0,0,0
"7988",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",6521,11,101,"11101",4,2023,"42023",523581979180,0,0,0,0,0
"7989",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",6521,11,101,"11101",5,2023,"52023",520935569270,0,0,0,0,0
"7990",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",6521,11,101,"11101",6,2023,"62023",528231815830,0,0,0,0,0
"7991",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",8350,11,101,"11101",7,2023,"72023",525671273670,0,0,0,0,0
"7992",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",8476,11,101,"11101",8,2023,"82023",535522358600,0,0,0,0,0
"7993",0,1,66,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",31,"Asian",8476,11,101,"11101",9,2023,"92023",523911464940,0,0,0,0,0
"7994",0,1,0,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",6521,11,102,"11102",1,2023,"12023",509915798220,0,1,0,0,1
"7995",0,1,25,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",8476,11,102,"11102",10,2023,"102023",517384367810,0,1,0,0,1
"7996",0,1,25,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",8476,11,102,"11102",11,2023,"112023",519838629440,0,1,0,0,1
"7997",0,1,25,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",8476,11,102,"11102",12,2023,"122023",524788032120,0,1,0,0,1
"7998",0,1,0,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",6521,11,102,"11102",2,2023,"22023",506782141280,0,1,0,0,1
"7999",0,1,0,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",6521,11,102,"11102",3,2023,"32023",518208027890,0,1,0,0,1
"8000",0,1,0,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",6521,11,102,"11102",4,2023,"42023",523581979180,0,1,0,0,1
"8001",0,1,0,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",6521,11,102,"11102",5,2023,"52023",520935569270,0,1,0,0,1
"8002",0,1,0,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",6521,11,102,"11102",6,2023,"62023",528231815830,0,1,0,0,1
"8003",0,1,25,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",8350,11,102,"11102",7,2023,"72023",525671273670,0,1,0,0,1
"8004",0,1,25,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",8476,11,102,"11102",8,2023,"82023",535522358600,0,1,0,0,1
"8005",0,1,25,1,0,0,0,0,0,2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",30,"Asian",8476,11,102,"11102",9,2023,"92023",523911464940,0,1,0,0,1
"8006",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",11084,11,101,"11101",1,2022,"12022",1249511446000,0,0,0,0,0
"8007",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14432,11,101,"11101",10,2022,"102022",1234731548700,0,0,0,0,0
"8008",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14432,11,101,"11101",11,2022,"112022",1276708096300,0,0,0,0,0
"8009",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14432,11,101,"11101",12,2022,"122022",1290904630000,0,0,0,0,0
"8010",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",9920,11,101,"11101",2,2022,"22022",1260954675200,0,0,0,0,0
"8011",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",9920,11,101,"11101",3,2022,"32022",1262034520600,0,0,0,0,0
"8012",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",12026,11,101,"11101",4,2022,"42022",1256173558000,0,0,0,0,0
"8013",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14432,11,101,"11101",5,2022,"52022",1249982278900,0,0,0,0,0
"8014",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14432,11,101,"11101",6,2022,"62022",1263605053700,0,0,0,0,0
"8015",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14432,11,101,"11101",7,2022,"72022",1242714827900,0,0,0,0,0
"8016",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14432,11,101,"11101",8,2022,"82022",1244101990100,0,0,0,0,0
"8017",0,1,40,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14432,11,101,"11101",9,2022,"92022",1229134814100,0,0,0,0,0
"8018",0,1,8.75,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",11084,11,102,"11102",1,2022,"12022",1249511446000,0,1,0,0,0
"8019",0,1,35,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",14432,11,102,"11102",10,2022,"102022",1234731548700,0,1,0,0,0
"8020",0,1,35,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",14432,11,102,"11102",11,2022,"112022",1276708096300,0,1,0,0,0
"8021",0,1,35,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",14432,11,102,"11102",12,2022,"122022",1290904630000,0,1,0,0,0
"8022",0,1,0,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",9920,11,102,"11102",2,2022,"22022",1260954675200,0,1,0,0,0
"8023",0,1,0,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",9920,11,102,"11102",3,2022,"32022",1262034520600,0,1,0,0,0
"8024",0,1,17.5,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",12026,11,102,"11102",4,2022,"42022",1256173558000,0,1,0,0,0
"8025",0,1,35,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",14432,11,102,"11102",5,2022,"52022",1249982278900,0,1,0,0,0
"8026",0,1,35,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",14432,11,102,"11102",6,2022,"62022",1263605053700,0,1,0,0,0
"8027",0,1,35,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",14432,11,102,"11102",7,2022,"72022",1242714827900,0,1,0,0,0
"8028",0,1,35,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",14432,11,102,"11102",8,2022,"82022",1244101990100,0,1,0,0,0
"8029",0,1,35,1,0,0,0,0,0,0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",31,"White",14432,11,102,"11102",9,2022,"92022",1229134814100,0,1,0,0,0
"8030",0,1,45,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",8537,11,101,"11101",1,2022,"12022",1100858546800,0,0,0,0,1
"8031",0,1,85,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",21974,11,101,"11101",10,2022,"102022",1052435864400,0,0,0,0,0
"8032",0,1,85,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",21974,11,101,"11101",11,2022,"112022",1055165508500,0,0,0,0,0
"8033",0,1,85,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",32474,11,101,"11101",12,2022,"122022",1076114303200,0,0,0,0,0
"8034",0,1,45,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",8537,11,101,"11101",2,2022,"22022",1091414033400,0,0,0,0,1
"8035",0,1,45,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",8537,11,101,"11101",3,2022,"32022",1080895043400,0,0,0,0,1
"8036",0,1,45,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",8537,11,101,"11101",4,2022,"42022",1084009143500,0,0,0,0,1
"8037",0,1,45,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",8537,11,101,"11101",5,2022,"52022",1078969589700,0,0,0,0,1
"8038",0,1,45,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",8537,11,101,"11101",6,2022,"62022",1082657177600,0,0,0,0,1
"8039",0,1,45,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",16849,11,101,"11101",7,2022,"72022",1094664481300,0,0,0,0,1
"8040",0,1,85,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",20236,11,101,"11101",8,2022,"82022",1083545513800,0,0,0,0,0
"8041",0,1,85,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",54,"White",21974,11,101,"11101",9,2022,"92022",1065825381900,0,0,0,0,0
"8042",0,1,0,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",47,"White",8537,11,102,"11102",1,2022,"12022",1100858546800,0,1,0,0,0
"8043",0,1,20,1,1,0,0,0,0,9,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",47,"White",21974,11,102,"11102",10,2022,"102022",1052435864400,0,1,0,0,0
